Price,Close,High,Low,Open,Volume,log_ret,vol_7,vol_14,vol_30,vol_chg_7,log_vol,rv_14
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,
Date,,,,,,,,,,,,
2016-01-11,448.4280090332031,450.6619873046875,443.8550109863281,448.697998046875,40450000,0.0009750167059737574,0.027102877105088834,0.020469977244877386,0.026309942924222115,0.013979156932130756,17.515577226190654,0.020544238830680593
2016-01-12,435.69000244140625,448.1820068359375,435.69000244140625,448.1820068359375,115607000,-0.028817166747445385,0.02998175751760123,0.02131475815476352,0.026862739572753817,0.02081546439644126,18.56570707465247,0.02026294055167911
2016-01-13,432.3710021972656,435.1860046386719,424.4429931640625,434.6650085449219,173888000,-0.007646965823602343,0.03002855395158898,0.021004408691473093,0.02652080796088354,0.022669905955360947,18.973921977518984,0.020153560766912243
2016-01-14,430.3059997558594,433.3240051269531,427.8450012207031,432.2879943847656,43945500,-0.0047874381276169385,0.01019238875535595,0.020914290113781372,0.02496809144556582,-0.015493280350043723,17.5984608105303,0.04877840207856293
2016-01-15,364.33099365234375,430.2550048828125,364.33099365234375,430.2550048828125,153351008,-0.1664338052665779,0.060496818828590385,0.04891463351644099,0.03887611246991346,0.03378153785126761,18.848240028222484,0.051491302071070534
2016-01-16,387.5360107421875,390.5570068359375,354.91400146484375,365.072998046875,120352000,0.06174599774960438,0.0700704704906127,0.05278688575648636,0.04085109143034015,0.04254840081078694,18.60593134856116,0.05157592377144516
2016-01-17,382.29901123046875,390.9649963378906,380.0920104980469,387.1520080566406,45319600,-0.01360572109487995,0.06954447441215511,0.052808138471709204,0.040665261261946584,0.04249301235291174,17.629250190025306,0.05165150380857516
2016-01-18,387.1679992675781,388.10400390625,376.6650085449219,381.7330017089844,54403900,0.012655651139036144,0.07034146134653302,0.05295343567812553,0.040810446791640295,0.04323858424144418,17.81194641881399,0.05187772432632245
2016-01-19,380.14898681640625,387.7300109863281,378.97198486328125,387.0260009765625,46819800,-0.018295459016986062,0.07025855347750176,0.05299644195345103,0.040268969374804495,0.04027679595990053,17.66181676969763,0.058359753073263694
2016-01-20,420.2300109863281,425.2669982910156,376.5989990234375,379.739990234375,121720000,0.10023896012970848,0.08381295221973298,0.0605429610919097,0.04460613308484046,0.053784398268144,18.61723389120862,0.0560598370713764
2016-01-21,410.2619934082031,422.87701416015625,406.29998779296875,419.6319885253906,68338000,-0.024006242647881867,0.08415450443048969,0.057599939306495415,0.044793774358590915,0.07396211567513374,18.039976553418807,0.0590389809601306
2016-01-22,382.49200439453125,410.4100036621094,375.2820129394531,409.7510070800781,91546600,-0.070088214427767,0.05728733457255561,0.059962555871468474,0.046367142910909515,-0.0032094842560347753,18.33235870114269,0.05904682986969379
2016-01-23,387.4909973144531,394.5429992675781,381.9809875488281,382.4339904785156,56247400,0.012984866282223048,0.052257561515568936,0.06033590335906561,0.04607927865079001,-0.017812908975043763,17.8452703935369,0.05996732408386787
2016-01-24,402.97100830078125,405.4849853515625,387.510009765625,388.10198974609375,54824800,0.039172003871981685,0.05375604054852861,0.06173387842642923,0.046780568006609055,-0.0157884338636265,17.819653222530675,0.0604419262414172
2016-01-25,391.72601318359375,402.3169860839844,388.5539855957031,402.3169860839844,59062400,-0.028301970204966494,0.05531081222325196,0.061917938568743655,0.04429267635160881,-0.015030649123281059,17.894105087026354,0.059949936310096305
2016-01-26,392.15301513671875,397.7659912109375,390.57501220703125,392.00201416015625,58147000,0.0010894589086653844,0.054625503488968497,0.06172160783402145,0.04420333472430861,-0.015633049988533265,17.87848486208222,0.05994566390823316
2016-01-27,394.97198486328125,396.8429870605469,391.7820129394531,392.4440002441406,47424400,0.007162729626808593,0.03534657960305751,0.06184604781438869,0.044238303321999184,-0.04846637261667547,17.674647443236424,0.06078121473195656
2016-01-28,380.28900146484375,395.50201416015625,379.7349853515625,395.14599609375,59247900,-0.0378833441545607,0.03670115528030023,0.06240709390835086,0.044392444772237694,-0.047453349150189464,17.897240911191655,0.0414258167968667
2016-01-29,379.4739990234375,384.3789978027344,365.4519958496094,380.1080017089844,86125296,-0.002145413118275195,0.02577896960859532,0.04288349146090163,0.04434954506274108,-0.03150836496396029,18.271313735768203,0.03800672892244066
2016-01-30,378.2550048828125,380.9169921875,376.4909973144531,378.864990234375,30284400,-0.0032174964557383176,0.02501633950243345,0.039400497572835834,0.04428082772024006,-0.027241222013135485,17.226143319433216,0.038436762971887195
2016-01-31,368.7669982910156,380.34698486328125,367.8349914550781,378.2929992675781,37894300,-0.02540358060856337,0.017440335929701418,0.03979816312674256,0.04437264893689406,-0.03631570461882719,17.450311289352904,0.03841217847861477
2016-02-01,373.0559997558594,378.0719909667969,367.9570007324219,369.3500061035156,51656700,0.011563538116676307,0.01798596834618642,0.03976707320232624,0.04447819078442316,-0.03732484387706554,17.760130483739957,0.0381126934897303
2016-02-02,374.447998046875,375.88299560546875,372.9200134277344,372.9200134277344,40378700,0.0037243945294053483,0.01820909528096095,0.039535548749442706,0.04450259176880795,-0.036416408208007546,17.513813000940733,0.027300377528262088
2016-02-03,369.9490051269531,374.95001220703125,368.0450134277344,374.64599609375,45933400,-0.012087764139591044,0.017210433231963522,0.02670974247515518,0.04446597605140294,-0.018136146371093988,17.64270310102413,0.029922608326777428
2016-02-04,389.593994140625,391.6080017089844,369.9930114746094,370.17401123046875,69285504,0.051739984040954964,0.024315779023648076,0.030814859075835185,0.04566829436774285,-0.012385376256652151,18.053746279223326,0.023428133919293943
2016-02-05,386.54901123046875,391.093994140625,385.5719909667969,388.89801025390625,43825000,-0.007846488370578702,0.024628032882478897,0.024299941219440555,0.045671760481975826,-0.0011509367261164222,17.595715011589597,0.024211022736597327
2016-02-06,376.5220031738281,386.6310119628906,372.3869934082031,386.5889892578125,49249300,-0.026282180931773355,0.026973370698749034,0.02503463686774758,0.0439454086076621,0.0019570311963155833,17.712405732588252,0.021830601940710875
2016-02-07,376.6199951171875,380.8710021972656,374.90301513671875,376.5140075683594,37076300,0.0002602216956023363,0.02469711077667406,0.022093109802946296,0.04395557238464928,0.007256774846972642,17.428488536404288,0.02060276235596239
2016-02-08,373.4469909667969,379.8789978027344,373.3340148925781,376.7569885253906,47671100,-0.008460639214485643,0.024700961153485072,0.021085033340580876,0.0439418302538595,0.006714992807298651,17.679835923201267,0.02068284493922416
2016-02-09,376.02899169921875,377.2460021972656,372.89801025390625,373.4230041503906,55318500,0.00689017662225599,0.024806078129218822,0.02123677119177255,0.0439883009991506,0.006596982848257871,17.828617967502886,0.020972252556474228
2016-02-10,381.64898681640625,385.4830017089844,375.7829895019531,376.14599609375,85130896,0.014835057495084155,0.0245969370128285,0.021614798972343287,0.04413485301849705,0.0073865037808649794,18.259700594630758,0.01841974046416718
2016-02-11,379.65399169921875,383.1300048828125,376.39898681640625,382.114013671875,74375600,-0.00524101373583598,0.013061200744814074,0.019114666636739087,0.04391238230239349,-0.011254578278834002,18.12463850246969,0.01869114312079185
2016-02-12,384.26300048828125,384.9540100097656,379.6000061035156,379.6860046386719,67042800,0.012066925497951821,0.014130401787073555,0.019374426734114412,0.044012434487665696,-0.010497631095405342,18.020841794291552,0.01939061846097968
2016-02-13,391.8599853515625,391.8599853515625,384.6409912109375,384.6409912109375,61911700,0.01957738050316613,0.010549927214723306,0.01995139682431491,0.04422041312016841,-0.01642344348402573,17.94121975048544,0.020871748980575554
2016-02-14,407.2300109863281,407.2300109863281,392.9320068359375,392.9320068359375,74469800,0.03847356761024338,0.0158293287510475,0.020372925690697007,0.03235943174373855,-0.008867782025626561,18.12590424546626,0.02116204261485029
2016-02-15,400.18499755859375,410.3810119628906,397.7489929199219,407.5679931640625,74070496,-0.017451229283921166,0.01791436443051455,0.021335528210511472,0.030646752837618512,-0.006786596722970523,18.120527859836002,0.02168414347787241
2016-02-16,407.4880065917969,408.94500732421875,401.4320068359375,401.4320068359375,73093104,0.018084566484096332,0.018101794346104146,0.021612147653573683,0.030669587785899285,-0.006704283783114676,18.10724459742591,0.022195091681786787
2016-02-17,416.3219909667969,421.1669921875,406.78399658203125,407.656005859375,83193600,0.021447477040665734,0.018474872566769267,0.02130466900370622,0.030815321727899754,-0.006122064446059235,18.236680991775938,0.01778422750300504
2016-02-18,422.37298583984375,425.9960021972656,415.63800048828125,416.5719909667969,76752600,0.014429798757375453,0.016756475286064408,0.017457112486153628,0.030635422302310773,0.0036952745412503346,18.156097833108166,0.01768882520672616
2016-02-19,420.7850036621094,423.10400390625,417.60400390625,422.7300109863281,55711300,-0.003766753265904786,0.01825658308390724,0.017245088522261694,0.024602640291285522,0.004126181296833684,17.83569357480276,0.019175823585252702
2016-02-20,437.16400146484375,441.9840087890625,421.60101318359375,421.60101318359375,93992096,0.03818639098201341,0.02058530842129192,0.016536933143139736,0.025121020981638535,0.010035381206568616,18.358721262231736,0.01920160306017854
2016-02-21,438.7980041503906,448.0459899902344,429.0769958496094,437.77301025390625,89820704,0.003730765878716895,0.018210774733493175,0.016394335412533684,0.02109768981994432,0.0023814459824456763,18.31332607462446,0.01907874533656239
2016-02-22,437.74798583984375,439.0450134277344,432.9169921875,438.989013671875,85385200,-0.002395809974121328,0.014930112851239968,0.0159161420972573,0.02107321169860171,-0.0029842515792745817,18.262683353344155,0.021744724014361165
2016-02-23,420.7359924316406,439.8580017089844,417.8210144042969,438.2550048828125,85244896,-0.03963782937665178,0.024444450831888394,0.020972922795700812,0.021454630422867077,0.006342656485784248,18.26103881309873,0.021545861477906138
2016-02-24,424.9549865722656,425.54998779296875,413.9070129394531,420.95599365234375,67743696,0.00997770875420976,0.023490426156700654,0.02089160461400121,0.020751691096625363,0.0050155535899313874,18.031241980185893,0.02150183720857632
2016-02-25,424.54400634765625,427.718994140625,420.4150085449219,425.0369873046875,70798000,-0.0009675826813181336,0.022949004376281248,0.020718842672006448,0.02076064062025501,0.00619252909021684,18.07534132380207,0.021782159171452285
2016-02-26,432.1520080566406,432.1520080566406,421.6199951171875,424.6289978027344,61486000,0.017761730167476383,0.023676588864778123,0.020860617588614492,0.020929663170526608,0.005420005780870884,17.93432008084975,0.021145619603491775
2016-02-27,432.5190124511719,434.2309875488281,428.1029968261719,432.8389892578125,41893600,0.0008488879767351332,0.01821723299628799,0.02068775250524106,0.01946415197515836,-0.002368075425003932,17.550643652465638,0.018487216057224268
2016-02-28,433.5039978027344,435.6830139160156,423.82000732421875,432.5710144042969,53033400,0.002274733499287574,0.01815541489764591,0.018616903504128708,0.0194304597233395,-5.535983584726428e-05,17.78643248056618,0.01807324742220419
2016-02-29,437.6969909667969,441.5069885253906,431.6929931640625,433.43798828125,60694700,0.009625851196027416,0.018644380565796058,0.01754017945650787,0.019397449560249524,0.00371426771455609,17.92136695403121,0.017486175088878283
2016-03-01,435.12298583984375,439.65301513671875,432.3190002441406,437.9169921875,74895800,-0.005898152327929521,0.008039564771026969,0.01748226408203762,0.018660798000286423,-0.016404886060861427,18.131608385500726,0.017913764522416626
2016-03-02,423.989013671875,435.9169921875,423.989013671875,435.1310119628906,74955296,-0.0259211734527871,0.013668229034592689,0.018540714015546824,0.01947888489815772,-0.009822197122107966,18.13240245379813,0.01755602996868796
2016-03-03,421.6510009765625,425.37298583984375,419.4110107421875,423.9119873046875,100484000,-0.0055295837758946205,0.013811973354687479,0.0182183119455555,0.0195608570448632,-0.009137031021593769,18.42550907876084,0.018828183815323845
2016-03-04,410.9389953613281,425.1780090332031,410.9389953613281,421.83599853515625,90856096,-0.02573318626747075,0.01376051245952588,0.01945994575994498,0.020098092642372552,-0.009916076405252243,18.32478746117654,0.017233536949989577
2016-03-05,400.57000732421875,411.2569885253906,394.0350036621094,410.781005859375,135384992,-0.0255562226581641,0.014771484787827707,0.01666884102509887,0.018599673644111435,-0.0034457482084602822,18.72363307773559,0.01784034802673967
2016-03-06,407.7070007324219,411.9070129394531,395.77801513671875,400.5249938964844,91212496,0.017660229918133284,0.017885756473024986,0.017694236462546493,0.018767059948076682,-0.00026965842462092424,18.328702474165784,0.018340264299914363
2016-03-07,414.3210144042969,415.9169921875,406.3089904785156,407.7569885253906,85762400,0.016092289510488238,0.019118422578337457,0.018590784788500816,0.018167502723594492,0.0004740420125413994,18.26709125162994,0.014972992031051952
2016-03-08,413.97198486328125,416.2430114746094,411.093994140625,414.4649963378906,70311696,-0.0008427683488395658,0.01929867162565364,0.015491696026494342,0.018174748457794994,0.011259106854626671,18.068448729853355,0.014744741639333364
2016-03-09,414.8599853515625,416.0320129394531,411.6059875488281,413.8940124511719,70012304,0.0021427764853751744,0.017580093978883018,0.015197206510816418,0.01804375833648137,0.003911864944290329,18.06418157027942,0.014814498473050906
2016-03-10,417.1310119628906,417.5119934082031,413.2510070800781,414.7439880371094,81022896,0.005459271215821551,0.017817007072753226,0.015318181424755627,0.018036392491949455,0.004005033718065747,18.210242351702874,0.014330913609945735
2016-03-11,421.69000244140625,423.9259948730469,417.01300048828125,417.2380065917969,73969696,0.010870102896019172,0.014617054730189464,0.01476052917706202,0.017964532503788155,0.0008565422706635836,18.119166067300423,0.01571678775438482
2016-03-12,411.6239929199219,421.7950134277344,410.093994140625,421.6050109863281,92712896,-0.024160158622951636,0.014153696956218641,0.01589173198116793,0.018596587363244935,-0.0006177878316090662,18.345018147072523,0.01578432584337202
2016-03-13,414.06500244140625,416.60400390625,411.6419982910156,411.64801025390625,74322800,0.005912678130918167,0.012888574461388235,0.016023268379906534,0.01852343972672443,-0.004997182011636752,18.123928340134263,0.01564797733905071
2016-03-14,416.43798828125,416.6839904785156,414.20098876953125,414.20098876953125,95259400,0.0057145906134999196,0.011553379715151368,0.015813721111504416,0.018253413806999498,-0.00756504286318609,18.37211426526347,0.015570406367462507
2016-03-15,416.8299865722656,418.1310119628906,414.9849853515625,416.38800048828125,66781700,0.0009408697604203162,0.011532611483428868,0.015841424644032126,0.016905777862053117,-0.007766060142224772,18.0169396638535,0.013944807026951556
2016-03-16,417.010986328125,417.6860046386719,415.9119873046875,416.88800048828125,65185800,0.00043413495998539736,0.011522047325986636,0.014418833989300904,0.016552479103349848,-0.006058046652896382,17.99275222710661,0.014056337407893152
2016-03-17,420.6210021972656,420.99700927734375,417.8890075683594,417.8890075683594,83528600,0.00861962835702918,0.011796491838014447,0.014585824071138087,0.016311409814555842,-0.006020515234738779,18.24069965811823,0.014181606334294144
2016-03-18,409.5480041503906,420.5469970703125,406.1369934082031,420.5469970703125,104940000,-0.026678073244245377,0.014812600918008845,0.014714802164157187,0.016600888401886248,0.00019554618781938114,18.468899325752094,0.012442171313001384
2016-03-19,410.4440002441406,410.9840087890625,407.2300109863281,409.2650146484375,58423000,0.002185378505023388,0.011960393887020594,0.012785062995613435,0.016368876522662446,-0.002193303069198047,17.88322022299855,0.01171072950651832
2016-03-20,413.7550048828125,414.625,410.4010009765625,410.4010009765625,45947900,0.008034521831448932,0.012172353429839527,0.012103682034282913,0.01644062050954826,-0.0007162210315487076,17.643018725635553,0.010896226279198078
2016-03-21,413.3070068359375,413.4179992675781,410.3810119628906,413.4179992675781,61655400,-0.0010833482479985395,0.011898584334528386,0.011306089479961689,0.01472271028737794,0.0003452046193770184,17.937071391198796,0.011319425969569984
2016-03-22,418.0889892578125,418.375,412.531005859375,413.1319885253906,66813300,0.011503628063921653,0.012830583431885235,0.011723797627858523,0.01489210433777522,0.0012979719484563675,18.01741273545223,0.011304971578764974
2016-03-23,418.0409851074219,419.26800537109375,417.364013671875,418.1610107421875,61444200,-0.00011482461319438798,0.012832237488391535,0.011718052617629324,0.014893784659699778,0.0013101901624048996,17.933640020117224,0.011259956332625547
2016-03-24,416.3940124511719,418.67999267578125,415.4859924316406,418.42401123046875,68346704,-0.0039475208968670706,0.012352993392899558,0.01168427365270553,0.013057548470738771,0.000556501554885111,18.040103912217994,0.010890306246895609
2016-03-25,417.177001953125,418.0799865722656,415.5580139160156,416.50799560546875,52560000,0.0018786395368977987,0.005374303862356895,0.011273226195445903,0.01291974513433406,-0.00943829705565195,17.777465951166505,0.008783313787847878
2016-03-26,417.94500732421875,418.98699951171875,416.2590026855469,417.364990234375,44650400,0.0018392655901028447,0.0053807358080591745,0.009044605389728868,0.01292727048870805,-0.006579658078961419,17.6143738462095,0.010285985055858012
2016-03-27,426.7650146484375,428.7969970703125,417.71099853515625,418.1400146484375,71229400,0.02088368232159591,0.008710301879194977,0.010436730643235323,0.013091060538999857,-0.0034620515506445498,18.081416226541105,0.010295740274833907
2016-03-28,424.2309875488281,426.85699462890625,423.2929992675781,426.5480041503906,68522800,-0.005955455919149955,0.009391623125198496,0.010595638068314896,0.013127246576015198,-0.0025069612093298905,18.042677109160284,0.011401715726521723
2016-03-29,416.5159912109375,426.2030029296875,412.6809997558594,424.3039855957031,75411504,-0.01835323371311265,0.011753831298555421,0.011831987733168446,0.013503880525366696,-0.0010767521333298145,18.13847040754499,0.011453401114265682
2016-03-30,414.8160095214844,416.8340148925781,412.4960021972656,416.8340148925781,66034100,-0.0040897837626671105,0.01182575078909585,0.011879316650358865,0.013351397131931174,-0.0010064866992956847,18.005681848374792,0.011286519762758124
2016-03-31,416.72900390625,418.3689880371094,415.2569885253906,415.2569885253906,60215200,0.004601068441725693,0.011924434225742468,0.011692287985815467,0.01337757129742669,-0.0004285591671570905,17.91343538670984,0.008784636715755917
2016-04-01,417.9599914550781,418.1730041503906,415.83099365234375,416.760009765625,51235700,0.0029495739086860765,0.01195765850598647,0.008990812001788038,0.012569757381118605,0.006583354643629575,17.75194713217564,0.00895959258048501
2016-04-02,420.87298583984375,422.08099365234375,418.4219970703125,418.4219970703125,45681200,0.006945378098913718,0.012222307108774238,0.009109883150226894,0.01260316142782186,0.006841571300715063,17.637197414560106,0.008698489502602094
2016-04-03,420.90399169921875,421.5799865722656,419.6969909667969,421.1730041503906,38053700,7.36676345786342e-05,0.008561825798648906,0.008937089932427655,0.011633982446742491,-0.00014847608054607137,17.454508904296137,0.008700420114182322
2016-04-04,421.4440002441406,422.3429870605469,419.60101318359375,421.29901123046875,50634300,0.0012821509021542581,0.008437206462874212,0.008912446411743605,0.010515637825697158,-0.0009544166623242836,17.74013978997268,0.008301678711921116
2016-04-05,424.0299987792969,424.2569885253906,420.614013671875,421.0169982910156,60718000,0.00611729420992552,0.0038348782325744496,0.008551335954475884,0.01011480239316263,-0.007918953065980972,17.921750768902342,0.008310739081144465
2016-04-06,423.4129943847656,424.5270080566406,422.72900390625,424.28399658203125,59091000,-0.0014561557733853048,0.003140789735233421,0.008572370286557215,0.009730481878232725,-0.00868496105386243,17.894589203438994,0.00825429490321368
2016-04-07,422.7449951171875,423.6570129394531,420.51800537109375,423.6199951171875,57858600,-0.0015788999563638598,0.00344660040119078,0.008492080591738371,0.009735494838936626,-0.008477833824551688,17.87351267816706,0.008377879235816557
2016-04-08,420.3489990234375,425.3609924316406,419.635009765625,422.9070129394531,63454700,-0.005683832552027873,0.004464440784153054,0.008675986906388532,0.009800124164149979,-0.007493217721833415,17.96583683921467,0.008384729561372041
2016-04-09,419.4110107421875,420.8909912109375,416.5150146484375,420.8110046386719,49792700,-0.0022339446042406734,0.003634341368513634,0.008697373178423463,0.009764796058391773,-0.008587965740260604,17.723378964987937,0.006405021146744232
2016-04-10,421.5639953613281,422.43499755859375,419.2569885253906,419.5920104980469,73478600,0.0051202219024044345,0.004219813137957876,0.006584366494214464,0.009602857032790013,-0.00434201266069103,18.112504778935612,0.006231341950691178
2016-04-11,422.4830017089844,422.739013671875,420.5329895019531,421.87200927734375,50747500,0.0021776197629015653,0.00427051188538906,0.0064593225916240275,0.008454058256430832,-0.004166694577485152,17.742372933294465,0.004205152261088917
2016-04-12,425.19000244140625,427.2770080566406,422.8429870605469,422.8429870605469,70728800,0.0063869202424251,0.004331955310232202,0.00408770811284723,0.00846425378018285,0.0004970770776577525,18.074363417079997,0.004162814187102123
2016-04-13,423.7340087890625,426.6579895019531,422.9159851074219,425.6319885253906,69060400,-0.0034302129771983905,0.004531834519025769,0.004021944800490474,0.008448934328334485,0.0013910447837923476,18.050492056454296,0.003992017692036201
2016-04-14,424.2820129394531,425.3710021972656,423.01300048828125,423.93499755859375,45281000,0.001292438380009947,0.004483359494882709,0.003922921449960461,0.008449697424338461,0.0010367590936919287,17.628398098505308,0.005183664629248241
2016-04-15,429.7130126953125,429.9280090332031,424.427001953125,424.427001953125,54801500,0.01271921454071168,0.0055168132374119674,0.004971091282000211,0.00873473184021171,0.0010523724532589132,17.81922814205408,0.004869254043490275
2016-04-16,430.5719909667969,432.625,428.9840087890625,429.57501220703125,39392800,0.001996962758353169,0.005040142654074302,0.00476249259831611,0.008618436709066634,0.001405801285560668,17.489093641837567,0.005255192133203745
2016-04-17,427.39898681640625,431.3710021972656,426.0790100097656,430.635986328125,52125900,-0.007396563983103657,0.006486553650864007,0.005334135462501962,0.007082242600199192,0.0022667405129061305,17.769172523305553,0.005296573035200443
2016-04-18,428.59100341796875,429.27398681640625,427.08599853515625,427.6109924316406,55670900,0.0027851198861912063,0.00649395145657381,0.005353307731813838,0.007085317145944908,0.0022234395711847503,17.83496814468832,0.006610200440273359
2016-04-19,435.5090026855469,436.0199890136719,428.10400390625,428.7030029296875,52810500,0.016012375952933273,0.008325875355530622,0.006567769860285543,0.007479998422367615,0.00399392004529842,17.78222061147773,0.007509347967159042
2016-04-20,441.3890075683594,443.0539855957031,434.406005859375,435.3240051269531,72890096,0.013411121805216768,0.008446995306576034,0.007157461743117652,0.007756483306724852,0.0039151607875502654,18.104463344129908,0.008914268322619826
2016-04-21,449.42498779296875,450.5480041503906,440.9519958496094,441.4159851074219,68204704,0.01804237081908121,0.009278396231738513,0.008062108580125543,0.008110957106464603,0.004795036736855805,18.038024108703905,0.009055732278188521
2016-04-22,445.73699951171875,449.80999755859375,444.1499938964844,449.68798828125,58804400,-0.00823986987830282,0.010837009981182642,0.00833176760867616,0.008330814935146195,0.0053201967437706745,17.88972725700674,0.00943405061176989
2016-04-23,450.2820129394531,450.2820129394531,444.33099365234375,445.8609924316406,50485400,0.010144991001068509,0.010869387046133156,0.00825421356912822,0.00837302975931094,0.005829244392058854,17.737194763342366,0.010526379530941697
2016-04-24,458.55499267578125,460.14599609375,448.9280090332031,450.55999755859375,68198400,0.018206143015635057,0.009700125016992947,0.008969867958848013,0.008841521818116224,0.0032135713661289407,18.037931676791032,0.01064182818331044
2016-04-25,461.4259948730469,466.6199951171875,453.5920104980469,459.1210021972656,87091800,0.006241458369899468,0.009350243738192151,0.008901883654911772,0.008855497830179231,0.0028562922816183405,18.282473304211674,0.010842335332184837
2016-04-26,466.0889892578125,467.9649963378906,461.6210021972656,461.64801025390625,78971904,0.010054896687550094,0.00903554313996109,0.008958498500064133,0.00831842380151927,0.0007096677844304674,18.184602714267523,0.01656928010175981
2016-04-27,444.68701171875,467.0790100097656,444.1340026855469,466.2619934082031,93564896,-0.04700588971564477,0.02298369396127235,0.016818448213652974,0.01226970569775492,0.014536698654696315,18.35416583905443,0.01676633971466787
2016-04-28,449.010986328125,449.5509948730469,436.6499938964844,445.0379943847656,74064704,0.009676665628468313,0.022156289102055193,0.016884950065723027,0.011756776616097059,0.01287789287031668,18.120449661002443,0.016807781436674205
2016-04-29,455.09698486328125,455.3840026855469,446.0169982910156,449.4079895019531,49258500,0.013463193902923071,0.022350222875036182,0.016915488639219184,0.011853683963635927,0.01151321289385354,17.712592519824184,0.017271500731513966
2016-04-30,448.3179931640625,455.5870056152344,447.6969909667969,455.1780090332031,69322600,-0.015007762991123413,0.023016199778118127,0.01767168806888899,0.012299679905532945,0.01214681273198497,18.054281543746537,0.01728750893213236
2016-05-01,451.875,452.47900390625,447.927001953125,448.4840087890625,40660100,0.007902806121518367,0.02191433934651847,0.017458750453554186,0.012339997276846842,0.012214214329525524,17.520757850175162,0.01779781867346733
2016-05-02,444.66900634765625,452.44500732421875,441.7760009765625,451.9330139160156,92127000,-0.016075393468011404,0.022121536346428015,0.018266823448581295,0.012768824876198034,0.012771292608235865,18.338678628726356,0.017600430735848563
2016-05-03,450.3039855957031,451.09698486328125,442.61700439453125,444.72698974609375,59366400,0.012592678802026256,0.02243342221301297,0.01809618330221215,0.012913088015988847,0.01339787907305188,17.89923898456773,0.017363297135945914
2016-05-04,446.72198486328125,450.37799072265625,445.6300048828125,450.1830139160156,50407300,-0.007986434929728583,0.013168027600700804,0.017996740327352472,0.01304723901158907,-0.009815666360571546,17.73564658366135,0.01669710895743816
2016-05-05,447.97601318359375,448.5060119628906,445.88299560546875,446.71099853515625,50440800,0.0028032456633388632,0.012628138470804991,0.017325755382240134,0.013024675760717376,-0.009528150631250202,17.73631094918867,0.017912027650029354
2016-05-06,459.6029968261719,461.375,447.0679931640625,447.9419860839844,72796800,0.02562337748220021,0.01537862418630001,0.018448970832505386,0.01370934961978127,-0.006971598688736171,18.10318256989373,0.017716520782927552
2016-05-07,458.5360107421875,460.67498779296875,457.3240051269531,459.6390075683594,38364500,-0.0023242375185406018,0.013787045539373682,0.018335931706364578,0.013718107387449458,-0.009229154238744444,17.46264313686263,0.0170352335757657
2016-05-08,458.5480041503906,459.4169921875,455.9830017089844,458.4289855957031,40315000,2.6155527757670403e-05,0.013661964971664024,0.017678297309982605,0.013637017291569995,-0.008252374374854448,17.51223419090592,0.01699068006128776
